bundesland,diesel,e5,e10,date
Sachsen,2.0586501337575016,1.9327831682452463,1.8274166003904275,2022-10-05 00:00:00
Sachsen-Anhalt,2.0164644270682497,1.8926595231199923,1.752691862148856,2022-10-05 00:00:00
Schleswig-Holstein,2.008789608009947,1.9203904849159088,1.752166481251227,2022-10-05 00:00:00
Thüringen,2.057120900321544,1.931517041800643,1.7615368703108252,2022-10-05 00:00:00
bundesweit,2.023983749462537,1.9150944345295944,1.7994310456534672,2022-10-05 00:00:00
Baden-Württemberg,2.062382862884382,1.9274362089914945,1.8374224693896624,2022-10-06 00:00:00
Bayern,2.09146044522954,1.9520852118754644,1.8309512013971132,2022-10-06 00:00:00
Berlin,2.0251407988587733,1.9433704707560628,1.8778873038516404,2022-10-06 00:00:00
Brandenburg,2.0421930379746835,1.9173804852320675,1.8234087552742615,2022-10-06 00:00:00
Bremen,2.060350531107739,1.9760675265553869,1.8942731411229132,2022-10-06 00:00:00
Hamburg,2.015517895144128,1.953776745985684,1.8658135035790289,2022-10-06 00:00:00
Hessen,2.0635738908872905,1.9525326738609117,1.847904826139089,2022-10-06 00:00:00
Mecklenburg-Vorpommern,2.03199687950072,1.8688250120019203,1.758773283725396,2022-10-06 00:00:00
Niedersachsen,2.033905833015631,1.9102478078536027,1.727009078345406,2022-10-06 00:00:00
Nordrhein-Westfalen,2.0248661054401023,1.9203257418628925,1.8247323735545704,2022-10-06 00:00:00
Rheinland-Pfalz,2.0457224389539084,1.931379280450802,1.8368227857246064,2022-10-06 00:00:00
Saarland,2.051213702623907,1.9237997084548104,1.8255524781341104,2022-10-06 00:00:00
Sachsen,2.08292707300328,1.9507752688992293,1.84432077198871,2022-10-06 00:00:00
Sachsen-Anhalt,2.050823439723521,1.9095019312868469,1.7694740800975808,2022-10-06 00:00:00
Schleswig-Holstein,2.039916271721959,1.9287494734070565,1.7611629805160611,2022-10-06 00:00:00
Thüringen,2.0765166760881857,1.9392200113058229,1.7738170717919728,2022-10-06 00:00:00
bundesweit,2.0510494638658185,1.92962386413524,1.8127439064727005,2022-10-06 00:00:00
Baden-Württemberg,2.0846419713975384,1.9408457186821144,1.8501620655322228,2022-10-07 00:00:00
Bayern,2.118926167555096,1.9609868525737928,1.841287910732755,2022-10-07 00:00:00
Berlin,2.05276583103898,1.961158817562672,1.8959698594406609,2022-10-07 00:00:00
Brandenburg,2.0647758489747208,1.939667679288272,1.8425642833893887,2022-10-07 00:00:00
Bremen,2.0762217958557176,2.0025341519570223,1.9242820414428243,2022-10-07 00:00:00
Hamburg,2.056615869265604,1.9728730064973417,1.885085056113408,2022-10-07 00:00:00
Hessen,2.0828663995420724,1.9676128219805384,1.8627207784773896,2022-10-07 00:00:00
Mecklenburg-Vorpommern,2.0644600787683496,1.893064088793412,1.784375701157656,2022-10-07 00:00:00
Niedersachsen,2.0621148366965905,1.924658559042431,1.7453998567738305,2022-10-07 00:00:00
Nordrhein-Westfalen,2.0520073401343617,1.9307349257692623,1.836503704625252,2022-10-07 00:00:00
Rheinland-Pfalz,2.0635696443691787,1.9393395427603728,1.8496808495625177,2022-10-07 00:00:00
Saarland,2.073324924924925,1.9394897897897896,1.8405408408408408,2022-10-07 00:00:00
Sachsen,2.105626614510296,1.9749014687430808,1.8623192855561297,2022-10-07 00:00:00
Sachsen-Anhalt,2.081994905756495,1.9326046867040243,1.7838207845135,2022-10-07 00:00:00
Schleswig-Holstein,2.0745758677459185,1.9403275483605436,1.7777539442996295,2022-10-07 00:00:00
Thüringen,2.0991048034934496,1.966799454148472,1.79483384279476,2022-10-07 00:00:00
bundesweit,2.077364600244584,1.9437990344086744,1.827914850746042,2022-10-07 00:00:00
Baden-Württemberg,2.1214042099840777,1.9593260279104616,1.866855811557553,2022-10-08 00:00:00
Bayern,2.151304476715073,1.9715825538307463,1.8530718678017024,2022-10-08 00:00:00
Berlin,2.107185286103542,1.9865476839237055,1.91853174386921,2022-10-08 00:00:00
Brandenburg,2.1148088431876606,1.9645073521850895,1.8705876606683804,2022-10-08 00:00:00
Bremen,2.11888879384089,2.003251497005988,1.92240248075278,2022-10-08 00:00:00
Hamburg,2.111793966876972,1.9954651025236592,1.910691048895899,2022-10-08 00:00:00
Hessen,2.1230689817539727,1.9870777319992152,1.882894447714342,2022-10-08 00:00:00
Mecklenburg-Vorpommern,2.114650866104869,1.9114590355805243,1.798810627340824,2022-10-08 00:00:00
Niedersachsen,2.1094724622435947,1.9460928694868136,1.7616564730633404,2022-10-08 00:00:00
Nordrhein-Westfalen,2.0988260721440155,1.9530126599528488,1.858409533803028,2022-10-08 00:00:00
Rheinland-Pfalz,2.105274474201846,1.9616480556816465,1.8712702375548496,2022-10-08 00:00:00
Saarland,2.118970216606498,1.962252406738869,1.86196119133574,2022-10-08 00:00:00
Sachsen,2.1533306670475643,1.991233538065991,1.8806560491358375,2022-10-08 00:00:00
Sachsen-Anhalt,2.136418756409061,1.955597650787732,1.8233957303999253,2022-10-08 00:00:00
Schleswig-Holstein,2.1147995106701103,1.9589096098953376,1.7860062525485934,2022-10-08 00:00:00
Thüringen,2.151062335196709,1.98792901592659,1.8124906655416095,2022-10-08 00:00:00
bundesweit,2.120465761379102,1.9628480780281263,1.8458337940420384,2022-10-08 00:00:00
Baden-Württemberg,2.1217282658870595,1.9528903421039137,1.8634076011694107,2022-10-09 00:00:00
Bayern,2.1573523189413573,1.970731377878922,1.852430768906589,2022-10-09 00:00:00
Berlin,2.1143238323691267,1.9899609143502188,1.924365175673769,2022-10-09 00:00:00
Brandenburg,2.127110878442048,1.967789864935609,1.872767040100513,2022-10-09 00:00:00
Bremen,2.126183713039264,1.998074163839069,1.909441589917596,2022-10-09 00:00:00
Hamburg,2.108150480989464,1.9843025652771416,1.8991967475950529,2022-10-09 00:00:00
Hessen,2.1253024386084585,1.9831394952251025,1.877164947135061,2022-10-09 00:00:00
Mecklenburg-Vorpommern,2.116186520575869,1.897452414320296,1.7855514078226524,2022-10-09 00:00:00
Niedersachsen,2.11954722866512,1.9466266229438267,1.7626200911781171,2022-10-09 00:00:00
Nordrhein-Westfalen,2.103444863980972,1.9453696298498588,1.8513184926415935,2022-10-09 00:00:00
Rheinland-Pfalz,2.1114605987055017,1.9611403721682847,1.8711709546925568,2022-10-09 00:00:00
Saarland,2.1307986776859504,1.96747305785124,1.8603709090909093,2022-10-09 00:00:00
Sachsen,2.159326031211078,1.9989486409260755,1.8901909297384425,2022-10-09 00:00:00
Sachsen-Anhalt,2.135156129969895,1.952493927125506,1.81522319111388,2022-10-09 00:00:00
Schleswig-Holstein,2.1210742078723563,1.9594758034168736,1.791520885075638,2022-10-09 00:00:00
Thüringen,2.1601081412183984,1.9919523332219624,1.8179898652411184,2022-10-09 00:00:00
bundesweit,2.125795095894692,1.960122570081898,1.843602785698476,2022-10-09 00:00:00
Baden-Württemberg,2.1324436291302904,1.9685369875124323,1.8768741297380929,2022-10-10 00:00:00
Bayern,2.1580694098010165,1.975815607359202,1.8535844976650853,2022-10-10 00:00:00
Berlin,2.130961786237189,2.0067860907759885,1.9401909224011715,2022-10-10 00:00:00
Brandenburg,2.147002173463051,1.9799555992548128,1.8845986338232248,2022-10-10 00:00:00
Bremen,2.147791111111111,2.022906666666666,1.940313777777778,2022-10-10 00:00:00
Hamburg,2.1248590113483363,2.000779380650125,1.912135025966532,2022-10-10 00:00:00
Hessen,2.142191618705036,2.0010320503597123,1.893056330935252,2022-10-10 00:00:00
Mecklenburg-Vorpommern,2.138721937587331,1.9140068700512345,1.800343153237075,2022-10-10 00:00:00
Niedersachsen,2.139888338933793,1.9603923576423576,1.7719775678866587,2022-10-10 00:00:00
Nordrhein-Westfalen,2.121872554319844,1.959221578622181,1.862324116980744,2022-10-10 00:00:00
Rheinland-Pfalz,2.1163892129280177,1.9702384546764564,1.878477458313319,2022-10-10 00:00:00
Saarland,2.120466720343532,1.9647635534084809,1.8620568974771876,2022-10-10 00:00:00
Sachsen,2.172825764467147,2.013380589182003,1.9022505073122944,2022-10-10 00:00:00
Sachsen-Anhalt,2.1554979162720214,1.970583633263876,1.8241358211782528,2022-10-10 00:00:00
Schleswig-Holstein,2.148650237453472,1.9775895905532024,1.808799255551277,2022-10-10 00:00:00
Thüringen,2.166563047197343,2.0067888698802454,1.8418282177719636,2022-10-10 00:00:00
bundesweit,2.1394776913010927,1.9730755061457488,1.8536980782747328,2022-10-10 00:00:00
Baden-Württemberg,2.140981105463448,1.9798004098251591,1.886207680229928,2022-10-11 00:00:00
Bayern,2.1636721728357493,1.977064052685344,1.8462714903605812,2022-10-11 00:00:00
Berlin,2.1440755192878336,2.0042372403560837,1.9378844213649853,2022-10-11 00:00:00
Brandenburg,2.1573083243243243,1.9810245405405404,1.878282054054054,2022-10-11 00:00:00
Bremen,2.168212400502723,2.0339815668202768,1.951006284038542,2022-10-11 00:00:00
Hamburg,2.132608714692358,2.0070361287497263,1.91455901029122,2022-10-11 00:00:00
Hessen,2.1534311555191867,2.0133961841595247,1.9097167836685476,2022-10-11 00:00:00
Mecklenburg-Vorpommern,2.1530275338238782,1.918660693092808,1.8018299311654404,2022-10-11 00:00:00
Niedersachsen,2.1502081302931595,1.973422697068404,1.784071400651466,2022-10-11 00:00:00
Nordrhein-Westfalen,2.132786153348431,1.969378425844618,1.868588051331824,2022-10-11 00:00:00
Rheinland-Pfalz,2.123388344914719,1.9749832596336072,1.8783777637397348,2022-10-11 00:00:00
Saarland,2.120411590385249,1.9735133355284824,1.8835001646361544,2022-10-11 00:00:00
Sachsen,2.180480161012076,2.023762507188039,1.911185328185328,2022-10-11 00:00:00
Sachsen-Anhalt,2.162436586414445,1.962014402407567,1.8091764832330184,2022-10-11 00:00:00
Schleswig-Holstein,2.1591388345444384,1.9825334684181104,1.816191657350475,2022-10-11 00:00:00
Thüringen,2.1787805980528514,2.001891631896152,1.821341910060269,2022-10-11 00:00:00
bundesweit,2.149065216168368,1.9803908833700092,1.857434682903423,2022-10-11 00:00:00
Baden-Württemberg,2.117753448129972,1.9683602978507364,1.8781946606870876,2022-10-12 00:00:00
Bayern,2.1398408467338967,1.96750976651222,1.848004088307441,2022-10-12 00:00:00
Berlin,2.1148983553851863,1.962456164214171,1.8995769753926053,2022-10-12 00:00:00
Brandenburg,2.1348586733743247,1.9553224333892305,1.861502981181293,2022-10-12 00:00:00
Bremen,2.144489226421759,2.0192684563758387,1.9386326386435888,2022-10-12 00:00:00
Hamburg,2.098786017699115,1.9883046017699115,1.9014798230088497,2022-10-12 00:00:00
Hessen,2.126653831750247,1.9942509447451744,1.889302352500596,2022-10-12 00:00:00
Mecklenburg-Vorpommern,2.12203010774343,1.90868230792468,1.796432584835364,2022-10-12 00:00:00
Niedersachsen,2.121765723168599,1.9534183345208025,1.7712488934948292,2022-10-12 00:00:00
Nordrhein-Westfalen,2.1050936725168943,1.9616316787398516,1.8667172200884827,2022-10-12 00:00:00
Rheinland-Pfalz,2.10015152481817,1.957517544978946,1.867573369911956,2022-10-12 00:00:00
Saarland,2.0969075720829964,1.9483627054702235,1.8439458367016976,2022-10-12 00:00:00
Sachsen,2.1471934116740514,1.9954471842291144,1.886144930328132,2022-10-12 00:00:00
Sachsen-Anhalt,2.129124440936596,1.947459878979216,1.803882574761028,2022-10-12 00:00:00
Schleswig-Holstein,2.1271763180639582,1.9732731201382887,1.78608078363584,2022-10-12 00:00:00
Thüringen,2.155375708422904,1.991343951534102,1.814561559507524,2022-10-12 00:00:00
bundesweit,2.121998667110963,1.9661858627769235,1.8484773167008848,2022-10-12 00:00:00
Baden-Württemberg,2.1159445134762667,1.9655537582179248,1.8753235433657909,2022-10-13 00:00:00
Bayern,2.1365741148154416,1.9613647543295536,1.8400672984712587,2022-10-13 00:00:00
Berlin,2.1145140809655523,1.9500044003017352,1.8849424189087247,2022-10-13 00:00:00
Brandenburg,2.130006424393518,1.944466775338,1.855626330424777,2022-10-13 00:00:00
Bremen,2.1424662576687115,2.0179148773006133,1.935506901840491,2022-10-13 00:00:00
Hamburg,2.099801995798319,1.9832246148459385,1.8963637955182076,2022-10-13 00:00:00
Hessen,2.129074292699965,1.9879169752008383,1.883380020957038,2022-10-13 00:00:00
Mecklenburg-Vorpommern,2.1175582556591213,1.9112899467376836,1.7948443186861962,2022-10-13 00:00:00
Niedersachsen,2.1163666223314324,1.95100786762551,1.76606034852003,2022-10-13 00:00:00
Nordrhein-Westfalen,2.111574573030844,1.9587062197297984,1.8614885546775424,2022-10-13 00:00:00
Rheinland-Pfalz,2.102804843687106,1.9603553602576145,1.870805112035422,2022-10-13 00:00:00
Saarland,2.103060469059056,1.9492449844588868,1.8478242441367616,2022-10-13 00:00:00
Sachsen,2.135790332793921,1.9794923661436716,1.8750779568001128,2022-10-13 00:00:00
Sachsen-Anhalt,2.124486523154848,1.9391012120115776,1.7891275325615053,2022-10-13 00:00:00
Schleswig-Holstein,2.126831706268803,1.9703393504021611,1.7965395714373429,2022-10-13 00:00:00
Thüringen,2.138740589615424,1.977108742221769,1.8190246863205144,2022-10-13 00:00:00
bundesweit,2.1210534277401787,1.9615775293683595,1.8439786824161613,2022-10-13 00:00:00
Baden-Württemberg,2.13852985338905,1.9806470477134832,1.88717106971693,2022-10-14 00:00:00
Bayern,2.15520832668369,1.9663831990105327,1.842719039259496,2022-10-14 00:00:00
Berlin,2.1272871878393054,1.973671552660152,1.9093162323561348,2022-10-14 00:00:00
Brandenburg,2.1455710382513664,1.9623833543505675,1.8725573770491803,2022-10-14 00:00:00
Bremen,2.1568197674418608,2.02743438538206,1.9464651162790696,2022-10-14 00:00:00
Hamburg,2.1141428294197557,1.997269163594023,1.9105472540267807,2022-10-14 00:00:00
Hessen,2.155148287385129,1.998312257917521,1.8961341991341996,2022-10-14 00:00:00
Mecklenburg-Vorpommern,2.1392501756851723,1.9132075427500583,1.7955924104005625,2022-10-14 00:00:00
Niedersachsen,2.135363905673242,1.96390931747114,1.7720403921660828,2022-10-14 00:00:00
Nordrhein-Westfalen,2.1394022163216646,1.968728893464832,1.8717483743361876,2022-10-14 00:00:00
Rheinland-Pfalz,2.132813664596273,1.975891939582157,1.8824720496894407,2022-10-14 00:00:00
Saarland,2.126481031866464,1.969864946889226,1.8647781487101671,2022-10-14 00:00:00
Sachsen,2.1502235396182763,1.9964821428571429,1.8894907460960093,2022-10-14 00:00:00
Sachsen-Anhalt,2.145432445808176,1.948203404929229,1.8043950311788577,2022-10-14 00:00:00
Schleswig-Holstein,2.145682061882307,1.9836900717007944,1.805348556294813,2022-10-14 00:00:00
Thüringen,2.1595799804793407,1.992203990890359,1.8333214401908688,2022-10-14 00:00:00
bundesweit,2.1431001517088144,1.9731310459546307,1.8536164514472064,2022-10-14 00:00:00
Baden-Württemberg,2.148335856527309,1.9930197042040292,1.8993494584837547,2022-10-15 00:00:00
Bayern,2.160458073538838,1.9776729211584407,1.858036769419032,2022-10-15 00:00:00
Berlin,2.126255664298163,1.9924186888322832,1.9286781069848504,2022-10-15 00:00:00
Brandenburg,2.142642535787321,1.984960327198364,1.8961980572597137,2022-10-15 00:00:00
Bremen,2.159389718076285,2.0385646766169154,1.9555580431177448,2022-10-15 00:00:00
Hamburg,2.1237249807544263,2.0137865665896846,1.9307270977675135,2022-10-15 00:00:00
Hessen,2.167025262248065,2.002728715672023,1.904916591364476,2022-10-15 00:00:00
Mecklenburg-Vorpommern,2.144207589285714,1.9320887276785716,1.8209739955357145,2022-10-15 00:00:00
Niedersachsen,2.144637446849401,1.982727940999832,1.8029484228985997,2022-10-15 00:00:00
Nordrhein-Westfalen,2.154817620041754,1.9807096868475995,1.883264551148225,2022-10-15 00:00:00
Rheinland-Pfalz,2.149826060788444,1.9909736683719528,1.9019377821245864,2022-10-15 00:00:00
Saarland,2.1383743485813547,1.98567892298784,1.8831334684423853,2022-10-15 00:00:00
Sachsen,2.1601336940271945,2.015001281412401,1.9094763294653665,2022-10-15 00:00:00
Sachsen-Anhalt,2.150789898592104,1.9773381904105545,1.8442459387614452,2022-10-15 00:00:00
Schleswig-Holstein,2.1524930667526605,1.995549887133183,1.8111517574975813,2022-10-15 00:00:00
Thüringen,2.1706140528500555,2.0162907765515845,1.860169585906652,2022-10-15 00:00:00
bundesweit,2.152880731693448,1.9872995729194416,1.8706977754100955,2022-10-15 00:00:00
Baden-Württemberg,2.1451350748951468,1.9895827681246252,1.8972750389454764,2022-10-16 00:00:00
Bayern,2.1630057005126635,1.978601537990665,1.8576726796235363,2022-10-16 00:00:00
Berlin,2.136544927536232,1.9880496534341523,1.924284183994959,2022-10-16 00:00:00
Brandenburg,2.1493728944075463,1.985701222446819,1.8971108865145827,2022-10-16 00:00:00
Bremen,2.145057196436943,2.0052123769338963,1.922158462259728,2022-10-16 00:00:00
Hamburg,2.1303132975772145,2.0222940632513406,1.9375409654152025,2022-10-16 00:00:00
Hessen,2.1666992133646907,1.9984617224880383,1.896340240045414,2022-10-16 00:00:00
Mecklenburg-Vorpommern,2.1435164278789185,1.9262750188516644,1.8136884627814285,2022-10-16 00:00:00
Niedersachsen,2.1480416726301224,1.986484948237203,1.806495157673775,2022-10-16 00:00:00
Nordrhein-Westfalen,2.1544224873423032,1.974815407423984,1.8791770119443905,2022-10-16 00:00:00
Rheinland-Pfalz,2.150208333333333,1.9844871853898096,1.895227670349908,2022-10-16 00:00:00
Saarland,2.137106893410264,1.9817133313088369,1.8759073792894017,2022-10-16 00:00:00
Sachsen,2.151993885531461,2.015182936366868,1.9137394241023815,2022-10-16 00:00:00
Sachsen-Anhalt,2.148758277511962,1.9688678468899523,1.8316590430622008,2022-10-16 00:00:00
Schleswig-Holstein,2.157855044909198,1.9988117091719664,1.821321248279027,2022-10-16 00:00:00
Thüringen,2.17070224044809,2.0101469293858774,1.8483485697139428,2022-10-16 00:00:00
bundesweit,2.1534067391642804,1.98483555097788,1.8682222295411817,2022-10-16 00:00:00
Baden-Württemberg,2.1418917166655675,1.986288433221248,1.892354102107646,2022-10-17 00:00:00
Bayern,2.1570938008694487,1.9746833789761955,1.8525613306011453,2022-10-17 00:00:00
Berlin,2.132135595358224,1.96408816851665,1.9005701311806256,2022-10-17 00:00:00
Brandenburg,2.149568136272545,1.9605684095463651,1.8693743851339044,2022-10-17 00:00:00
Bremen,2.1577254901960785,2.0266330532212886,1.9444632352941176,2022-10-17 00:00:00
Hamburg,2.1181435440783614,2.010314692787177,1.9250901157613531,2022-10-17 00:00:00
Hessen,2.178369647246166,2.002859175407623,1.8979389690864403,2022-10-17 00:00:00
Mecklenburg-Vorpommern,2.143925670738073,1.916224658106274,1.8013379267146885,2022-10-17 00:00:00
Niedersachsen,2.145630639201717,1.970254286788946,1.7859666570790098,2022-10-17 00:00:00
Nordrhein-Westfalen,2.15113999425639,1.973935284495998,1.8769700957684576,2022-10-17 00:00:00
Rheinland-Pfalz,2.150755386649041,1.976834765366821,1.8863543291473892,2022-10-17 00:00:00
Saarland,2.130820383182544,1.9713445981905269,1.8687940393826503,2022-10-17 00:00:00
Sachsen,2.1541671256228687,2.0038868345135064,1.89840132441647,2022-10-17 00:00:00
Sachsen-Anhalt,2.149354390221144,1.9480121302603344,1.8121244751329664,2022-10-17 00:00:00
Schleswig-Holstein,2.1569622423542287,1.9840399464948013,1.8018060436553776,2022-10-17 00:00:00
Thüringen,2.170398434552999,2.004583459072048,1.8444297434930212,2022-10-17 00:00:00
bundesweit,2.1518954180373453,1.9782186427031945,1.8600855718392315,2022-10-17 00:00:00
Baden-Württemberg,2.14327758118701,1.9801903471444569,1.886539328107503,2022-10-18 00:00:00
Bayern,2.1596952327746743,1.9686285474860337,1.845413631284916,2022-10-18 00:00:00
Berlin,2.13210978767478,1.9538718280683585,1.8901068099430347,2022-10-18 00:00:00
Brandenburg,2.1470030128989737,1.9493934657753509,1.8605437341116653,2022-10-18 00:00:00
Bremen,2.1669272097053724,2.0036204506065856,1.9217012131715767,2022-10-18 00:00:00
Hamburg,2.119519876097057,1.996665117879883,1.9092641541903288,2022-10-18 00:00:00
Hessen,2.174862984543456,1.9860819580614768,1.886497575102055,2022-10-18 00:00:00
Mecklenburg-Vorpommern,2.137103956228956,1.907627840909091,1.7936280513468013,2022-10-18 00:00:00
Niedersachsen,2.1485109190172884,1.9548006846050523,1.7684840331036873,2022-10-18 00:00:00
Nordrhein-Westfalen,2.1520259772207324,1.9624126466753584,1.8667180635162728,2022-10-18 00:00:00
Rheinland-Pfalz,2.1514145231624853,1.9643140365291032,1.870783669342097,2022-10-18 00:00:00
Saarland,2.1366222658440828,1.9599060572069549,1.852533651149748,2022-10-18 00:00:00
Sachsen,2.158144234127261,1.982430956205909,1.8756918348816087,2022-10-18 00:00:00
Sachsen-Anhalt,2.1431581782103373,1.930428422942455,1.7928654445809318,2022-10-18 00:00:00
Schleswig-Holstein,2.151473915968442,1.9635778851446395,1.782461256192282,2022-10-18 00:00:00
Thüringen,2.1713401459854014,1.977020340632604,1.822985304136253,2022-10-18 00:00:00
bundesweit,2.1524159670818217,1.9656594501869855,1.847732487396441,2022-10-18 00:00:00
Baden-Württemberg,2.13112517408238,1.945763979700224,1.85460339903222,2022-10-19 00:00:00
Bayern,2.151219529830184,1.9414030445742876,1.8160810583706253,2022-10-19 00:00:00
Berlin,2.1167454345736645,1.927017300562955,1.863422216119731,2022-10-19 00:00:00
Brandenburg,2.132114936550863,1.9179835656334512,1.8321519658830876,2022-10-19 00:00:00
Bremen,2.11862515114873,1.9523333333333333,1.8736614268440144,2022-10-19 00:00:00
Hamburg,2.1065697142857145,1.9525449523809528,1.866239047619048,2022-10-19 00:00:00
Hessen,2.157897494665297,1.9511398877736503,1.8526699992096736,2022-10-19 00:00:00
Mecklenburg-Vorpommern,2.119164877034984,1.8509079782935,1.739184967093869,2022-10-19 00:00:00
Niedersachsen,2.125746415578857,1.9087777064460136,1.726069310697387,2022-10-19 00:00:00
Nordrhein-Westfalen,2.136896672504378,1.919243648120706,1.822234446989088,2022-10-19 00:00:00
Rheinland-Pfalz,2.141190727081138,1.9324724271162628,1.845461397962768,2022-10-19 00:00:00
Saarland,2.1210349710982657,1.929257514450867,1.8257465317919075,2022-10-19 00:00:00
Sachsen,2.149260074873376,1.958440651838802,1.848233428760185,2022-10-19 00:00:00
Sachsen-Anhalt,2.13427984767394,1.903502675998353,1.766218196788802,2022-10-19 00:00:00
Schleswig-Holstein,2.126028688258584,1.914752320373856,1.7313538651262417,2022-10-19 00:00:00
Thüringen,2.15128368246968,1.9457480705622932,1.7882532524807058,2022-10-19 00:00:00
bundesweit,2.1372543457140725,1.9285290187579407,1.8109781002914584,2022-10-19 00:00:00
Baden-Württemberg,2.1312976624300064,1.9467046484756911,1.853816482979291,2022-10-20 00:00:00
Bayern,2.1493734419764112,1.937346355620047,1.81278892733564,2022-10-20 00:00:00
Berlin,2.118707481232203,1.9255234273880408,1.861551255500906,2022-10-20 00:00:00
Brandenburg,2.137156255969437,1.9136091690544412,1.826127507163324,2022-10-20 00:00:00
Bremen,2.157016924208977,1.9757880794701987,1.8921618837380425,2022-10-20 00:00:00
Hamburg,2.1137183515061917,1.951772500462022,1.8653387543892077,2022-10-20 00:00:00
Hessen,2.163498426394144,1.9562487358110257,1.85362208706107,2022-10-20 00:00:00
Mecklenburg-Vorpommern,2.13961327129722,1.8661207488645175,1.7526716517115322,2022-10-20 00:00:00
Niedersachsen,2.132435785937788,1.9152055034051167,1.7288817872262103,2022-10-20 00:00:00
Nordrhein-Westfalen,2.1412313266160754,1.9202084337960967,1.825360447704373,2022-10-20 00:00:00
Rheinland-Pfalz,2.138722196676082,1.930142219010708,1.840660382316232,2022-10-20 00:00:00
Saarland,2.121267790262172,1.9277364901016587,1.8261273408239704,2022-10-20 00:00:00
Sachsen,2.155634074489724,1.964175633022375,1.8553683103037104,2022-10-20 00:00:00
Sachsen-Anhalt,2.139624954362906,1.91329408543264,1.7698179992698064,2022-10-20 00:00:00
Schleswig-Holstein,2.1442913945082123,1.9217635233686348,1.7411228359439406,2022-10-20 00:00:00
Thüringen,2.152740423387097,1.964999899193548,1.802893548387097,2022-10-20 00:00:00
bundesweit,2.1416412661228783,1.9312389212840295,1.813279834892711,2022-10-20 00:00:00
Baden-Württemberg,2.1285294626593805,1.935517554644809,1.844613023679417,2022-10-21 00:00:00
Bayern,2.1457406612362244,1.928197393387638,1.8057363104935316,2022-10-21 00:00:00
Berlin,2.121039501874665,1.935527852169256,1.871235002678093,2022-10-21 00:00:00
Brandenburg,2.139152713977688,1.9213235211399649,1.8289941876816351,2022-10-21 00:00:00
Bremen,2.1528183807439825,1.9732414296134209,1.8924135667396065,2022-10-21 00:00:00
Hamburg,2.124570427868232,1.9558992805755395,1.8684244604316549,2022-10-21 00:00:00
Hessen,2.1587440565969978,1.9462244487538605,1.8448136536665949,2022-10-21 00:00:00
Mecklenburg-Vorpommern,2.152792072774529,1.8623885640025992,1.750692007797271,2022-10-21 00:00:00
Niedersachsen,2.134288347731447,1.9157162551300368,1.7281611228261116,2022-10-21 00:00:00
Nordrhein-Westfalen,2.138501577328189,1.9196381270205445,1.82254678537908,2022-10-21 00:00:00
Rheinland-Pfalz,2.132981611789697,1.920924455655868,1.830346853425385,2022-10-21 00:00:00
Saarland,2.1207690329218103,1.915789609053498,1.8153590534979425,2022-10-21 00:00:00
Sachsen,2.147903789473684,1.953002245614035,1.8430560701754384,2022-10-21 00:00:00
Sachsen-Anhalt,2.138654783393502,1.9179778880866425,1.7790592057761732,2022-10-21 00:00:00
Schleswig-Holstein,2.1480510764568472,1.9233385314729463,1.74095567902014,2022-10-21 00:00:00
Thüringen,2.153423920736022,1.9539803862096856,1.7904363562834902,2022-10-21 00:00:00
bundesweit,2.1401533714174943,1.9268072046339533,1.8084179195101509,2022-10-21 00:00:00
Baden-Württemberg,2.133114823024016,1.9404178415556523,1.8506977126796609,2022-10-22 00:00:00
Bayern,2.140217692471412,1.9270091906429585,1.80385351082561,2022-10-22 00:00:00
Berlin,2.125810930962343,1.9367340481171549,1.8730180439330544,2022-10-22 00:00:00
Brandenburg,2.138859986537167,1.9329604769689392,1.847525050485624,2022-10-22 00:00:00
Bremen,2.146919278996865,1.9639921630094044,1.88325078369906,2022-10-22 00:00:00
Hamburg,2.128952544311035,1.958131122546217,1.8681547550981517,2022-10-22 00:00:00
Hessen,2.15149077365197,1.9406025485895788,1.8411331014142025,2022-10-22 00:00:00
Mecklenburg-Vorpommern,2.1517052144195787,1.8807889979054129,1.771475361040679,2022-10-22 00:00:00
Niedersachsen,2.1395704911841764,1.922597068473104,1.743119479783794,2022-10-22 00:00:00
Nordrhein-Westfalen,2.133149680772478,1.9219149430139295,1.8272877268889829,2022-10-22 00:00:00
Rheinland-Pfalz,2.1239725470621797,1.9198273673702224,1.8341605105533367,2022-10-22 00:00:00
Saarland,2.1087383863080684,1.908681336593317,1.8106365118174408,2022-10-22 00:00:00
Sachsen,2.1466070681723126,1.9592605604349644,1.8512268925135928,2022-10-22 00:00:00
Sachsen-Anhalt,2.1495538180155465,1.9271344307270235,1.7932967535436672,2022-10-22 00:00:00
Schleswig-Holstein,2.1549528572338663,1.9387782378798497,1.7608563419761738,2022-10-22 00:00:00
Thüringen,2.156603432424149,1.9655660435182347,1.8017055879047912,2022-10-22 00:00:00
bundesweit,2.1390759520156224,1.9305067855814395,1.8148252342260656,2022-10-22 00:00:00
Baden-Württemberg,2.1304153912481136,1.9410947282699815,1.853488155972312,2022-10-23 00:00:00
Bayern,2.1403094459879064,1.9303816595848995,1.8082904273574116,2022-10-23 00:00:00
Berlin,2.130098065376918,1.937050700466978,1.873249499666444,2022-10-23 00:00:00
Brandenburg,2.1409184825673533,1.9346858161648175,1.847335677496038,2022-10-23 00:00:00
Bremen,2.1472458563535914,1.9683232044198895,1.8901652854511968,2022-10-23 00:00:00
